"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000199837",78.4413291402779,2.13642153517233,0.494068466916553,4.32414063683438,1.53127591991543e-05,0.000963375325323961
"ENSG00000170004",165.714655171655,1.56072688477048,0.361760951971361,4.31424916444283,1.60146247738755e-05,0.00100295227333844
"ENSG00000204291",9.78436405216368,-6.32526091453671,1.46931439024714,-4.3049063947933,1.67056356339612e-05,0.001041494333777
"ENSG00000210107",919.790855176266,2.01116308542879,0.467531756361285,4.30166092049298,1.69522592314553e-05,0.0010521091337432
"ENSG00000137100",53.5228733192403,-2.35774849689894,0.549713110295156,-4.28905269447367,1.79436801572057e-05,0.00110864585294161
"ENSG00000139915",9.99982015192004,4.73924386988915,1.10703728705245,4.28101557672703,1.86042333737346e-05,0.00114432646171123
"ENSG00000200021",51.3890601839997,2.62462434214721,0.613455821042008,4.27842438219765,1.88220909383686e-05,0.00115258119532819
"ENSG00000136938",68.7778957082591,-2.14361725511432,0.501539134337336,-4.27407775057592,1.91930057534435e-05,0.0011700939525263
"ENSG00000200168",44.2270421343972,2.35987966592496,0.552277791290676,4.27299395909062,1.92865683998261e-05,0.00117061823529869
"ENSG00000261889",170.797292510672,2.09261973800231,0.490015096253402,4.27052095741995,1.950168933808e-05,0.00117848366535117
"ENSG00000221500",166.360788249062,1.82273373029055,0.42708151562702,4.26788250859909,1.97337209591145e-05,0.00118729784879773
"ENSG00000201413",137.596003655907,2.05769909999976,0.482903115911875,4.26110131038225,2.03421986961253e-05,0.00121858614624006
"ENSG00000125266",80.5004570334602,1.65529289104832,0.389555917512542,4.24917917206335,2.1455525921081e-05,0.00127807537356288
"ENSG00000163682",173.609200858057,-1.73666242833048,0.408770854335086,-4.24849866352473,2.15207930517193e-05,0.00127807537356288
"ENSG00000263968",97.1226182338334,1.6933470138935,0.398801678335888,4.24608798277748,2.17535238050287e-05,0.00128635215015316
"ENSG00000209645",114.904133972943,2.03159221288518,0.478927193720833,4.2419646232688,2.21571623844635e-05,0.00130462129629546
"ENSG00000131981",30.1241603443364,2.36772254485038,0.559787922068563,4.22967779672885,2.34026255830142e-05,0.00137209095865008
"ENSG00000252261",17.7843915780362,3.08237707803462,0.729108766797029,4.22759568723262,2.36201735724954e-05,0.00137897776051628
"ENSG00000207205",145.574203698551,2.09260360545432,0.495572874890089,4.22259512471991,2.41505418225006e-05,0.00140399225835617
"ENSG00000265753",17.2660322606402,3.05441915263088,0.724888553415142,4.21363965293795,2.51288090628169e-05,0.00145472576162811
"ENSG00000270722",415.100716578149,2.25356864293655,0.535624143029948,4.20736942548638,2.58360596225166e-05,0.00148941100200432
"ENSG00000263818",33.1604070394919,2.27452041002788,0.540799866367475,4.20584499272479,2.6010847148205e-05,0.00149323938336654
"ENSG00000205609",21.0135053765107,-3.6481205270099,0.868833610823633,-4.19887131616785,2.68248700521247e-05,0.00153358116007541
"ENSG00000206147",17.5630927810327,-3.43214839346373,0.819131904595018,-4.18998255862173,2.78975897167775e-05,0.00158831814511471
"ENSG00000200327",42.387955977517,2.37612033901186,0.568065191330787,4.18283037805115,2.87902197107926e-05,0.0016323936097749
"ENSG00000162104",77.629197093839,1.779684448569,0.426198118865192,4.17572103158888,2.97043668070499e-05,0.00167732281093251
"ENSG00000238723",78.1891577692452,2.43121259914284,0.58272108643037,4.17217199747473,3.01709743646553e-05,0.0016967170808009
"ENSG00000102452",5.39593592490403,6.33705447965654,1.52011564078941,4.16879762934724,3.0621071438205e-05,0.00171502895233979
"ENSG00000278217",68.084356798597,-1.99471341013891,0.479978143376897,-4.15584217253116,3.24091501305467e-05,0.0018078270060675
"ENSG00000275215",81377.2977625932,1.67877154640465,0.404397359085825,4.15129206135189,3.30603554577808e-05,0.00182202230998922
"ENSG00000277739",81377.2977625932,1.67877154640465,0.404397359085825,4.15129206135189,3.30603554577808e-05,0.00182202230998922
"ENSG00000278233",81377.2977625932,1.67877154640465,0.404397359085825,4.15129206135189,3.30603554577808e-05,0.00182202230998922
"ENSG00000200755",23.8815073826508,2.84167404085174,0.685026738022592,4.14826733487011,3.35001071736215e-05,0.00183890229736318
"ENSG00000278189",81058.3611490509,1.67133215031036,0.403092644733611,4.14627300236372,3.3793087767801e-05,0.00184762366374905
"ENSG00000202386",75.2327543592333,2.03423543895662,0.490783819766684,4.14487062740512,3.40005615319466e-05,0.00185161951299273
"ENSG00000199839",111.176190803138,1.93583147820389,0.467747363475288,4.13862616738439,3.49391716951133e-05,0.00189524373076878
"ENSG00000202300",38.7185598144489,2.55050913689606,0.619310254465358,4.11830600011279,3.8166768029342e-05,0.00205654571106009
"ENSG00000180628",22.5494053559077,2.56857186681279,0.62373695156879,4.11803703524773,3.82113298034101e-05,0.00205654571106009
"ENSG00000150687",49.0300687926203,1.92587201369345,0.468183764784514,4.11349593589571,3.89711905208197e-05,0.00208928040076208
"ENSG00000235552",187.480465578894,-1.76116686528753,0.428518250113722,-4.10989932125444,3.95831659355001e-05,0.00211386379945473
"ENSG00000206875",355.451255313724,2.2209467692754,0.541512457083497,4.10137706016418,4.10698692459169e-05,0.0021847901871438
"ENSG00000229994",39.104433197132,-2.71559130592365,0.662693486349382,-4.09780895973972,4.17079274619397e-05,0.00221019932527156
"ENSG00000095261",11.3461635043242,-5.55090418298833,1.3561156306019,-4.0932381116532,4.25390482901415e-05,0.00224560539211329
"ENSG00000207340",354.305162554515,2.06145141961877,0.503823527380673,4.09161404259154,4.28381190212038e-05,0.00224840490210337
"ENSG00000206702",425.15237133573,1.92977541749443,0.471705486723167,4.09105993424023,4.29406131174078e-05,0.00224840490210337
"ENSG00000199585",54.5840101239796,2.23883220310403,0.547466982561542,4.08943785546439,4.32419899570122e-05,0.00224840490210337
"ENSG00000212265",78.3409571789251,2.22669549753933,0.544537858412694,4.0891472707335,4.32961911194119e-05,0.00224840490210337
"ENSG00000239899",53.0338953361061,2.00783694035735,0.491087921358739,4.08854881790225,4.34080203193132e-05,0.00224840490210337
"ENSG00000137449",25.4505938817348,2.75488127160018,0.674291407378418,4.08559450922102,4.39641003363732e-05,0.0022658823882844
"ENSG00000201021",34.0852073660092,2.48470381605559,0.608248698226506,4.08501296147502,4.40743562244316e-05,0.0022658823882844
"ENSG00000089335",98.2459174967316,2.4201347994198,0.593190582484816,4.0798604544295,4.50627440917231e-05,0.002308083598869
"ENSG00000199866",24.960016691617,2.91107805758187,0.714138069321246,4.07635187457338,4.57477747778349e-05,0.00232276232721007
"ENSG00000007237",43.8777121700924,-2.26141101152918,0.554798403275038,-4.07609502511149,4.57983092299923e-05,0.00232276232721007
"ENSG00000164951",106.098152353025,2.49034952100452,0.611007748289151,4.07580677655498,4.58550844100116e-05,0.00232276232721007
"ENSG00000270022",334.969945006837,1.99712662303452,0.490356139773705,4.07280843665214,4.64496271358064e-05,0.00233928953864709
"ENSG00000242559",75.7404894053213,2.02973459559449,0.498406105021277,4.07245131057904,4.65209271003994e-05,0.00233928953864709
"ENSG00000140941",764.52378162079,1.67984899830004,0.413259379963966,4.06487808805819,4.80575753011631e-05,0.00240777189999791
"ENSG00000214182",80.8525746033972,-2.27811425870988,0.561026067436155,-4.06062104942946,4.89423540793468e-05,0.00244321650183058
"ENSG00000187627",20.1733888500304,2.48181822410495,0.611981055027449,4.0553840739296,5.00519915325728e-05,0.00248958967269238
"ENSG00000151623",9.70218081632067,3.9682727982854,0.978847773302496,4.05402444232672,5.03439527180569e-05,0.00249510424658053
"ENSG00000131095",73.4778819900193,2.14730938806586,0.53018574628089,4.05010772758162,5.11940599612175e-05,0.00252814250231418
"ENSG00000256618",1164.459008314,-1.49995509821024,0.370546593911154,-4.04795273484523,5.16675764004172e-05,0.00254241381301767
"ENSG00000214832",11.198947421735,-5.52427556339836,1.3682089257539,-4.0375964952534,5.40016344336979e-05,0.00264780967696616
"ENSG00000199805",291.562761462704,2.13581198675038,0.529955449236688,4.03017270569942,5.573588637021e-05,0.00271862789338485
"ENSG00000244033",9.23966185398546,4.21082061049107,1.0449382510668,4.0297315235538,5.58405932521347e-05,0.00271862789338485
"ENSG00000145708",5.80955322903958,6.41377660664775,1.59332947151433,4.02539256400749,5.68803454793557e-05,0.00275949788737522
"ENSG00000202502",26.6202034264555,2.53971437563977,0.632774201508679,4.01361871199,5.97949082697895e-05,0.00289071665312688
"ENSG00000250461",16.3217814903314,-3.57242390470253,0.890776531674796,-4.01046028680822,6.06004931323788e-05,0.00291941816216054
"ENSG00000219163",8.5639777173864,-6.13299611959657,1.53062213575043,-4.00686490568078,6.15300327401488e-05,0.0029515180257048
"ENSG00000206630",60.7803163717545,2.079410668622,0.519044095532853,4.00623123645644,6.16952526783991e-05,0.0029515180257048
"ENSG00000202357",5.27570694038372,6.29405144810909,1.57206702527167,4.00367881707932,6.23650214858663e-05,0.00297323621464452
"ENSG00000134138",119.640588115528,-1.64601346486806,0.411622556970374,-3.99884174711673,6.36532213563885e-05,0.00302418649602869
"ENSG00000206752",123.52994694057,2.02205903589798,0.505929624096982,3.9967199776196,6.42261988930535e-05,0.00304092291528691
"ENSG00000284419",205.34858364056,2.3508470478106,0.589382420677491,3.98866163179472,6.6447121559835e-05,0.0031353028796281
"ENSG00000180104",102.744469866086,1.69773282942748,0.426646197914968,3.97925221817127,6.9132369418449e-05,0.00325087298924024
"ENSG00000183049",32.3964988384812,2.25353766020113,0.566850661571704,3.97554031947807,7.02196453441158e-05,0.00329076963792935
"ENSG00000252207",13.8014305750095,3.77122878485898,0.951128907331778,3.96500280433962,7.33950842173382e-05,0.00342792362829317
"ENSG00000238622",121.405757755361,1.99768291374251,0.504324870744304,3.96110330786235,7.46042442339258e-05,0.00347262593599672
"ENSG00000212607",223.794130890871,1.91323604826075,0.483589614089936,3.95632162585058,7.61126722744756e-05,0.00353091043298897
"ENSG00000151617",8.37514645748253,-6.10580510246947,1.54526222426005,-3.95130677927058,7.77256124569268e-05,0.00359363586721993
"ENSG00000212549",15.9884723146615,2.96765024845771,0.751274775728612,3.95015291918936,7.81012781970123e-05,0.00359892779598139
"ENSG00000280414",11.9956317903885,3.12448735313383,0.791941258327917,3.94535241127705,7.96826996637209e-05,0.00365956078655582
"ENSG00000201628",27.6797143411916,2.42086653266841,0.614041548232372,3.94251258670901,8.06324171867206e-05,0.00369087522923135
"ENSG00000241431",63.5340701859283,-2.36480835811451,0.601823713599452,-3.92940375175781,8.51567528739077e-05,0.00387422381336623
"ENSG00000151229",27.1727670625002,2.38413375446221,0.606760850779887,3.92928078895963,8.52003059551436e-05,0.00387422381336623
"ENSG00000168702",28.6358934944389,2.13964255304911,0.545314708912763,3.9236839169717,8.72051349700539e-05,0.00395054107984848
"ENSG00000207032",41.6464864567818,2.91310243945069,0.742740801753143,3.92209830478505,8.77811616328278e-05,0.00395054107984848
"ENSG00000284914",15.8567458646139,2.89802804247366,0.738927703033699,3.92193719436378,8.78398911415337e-05,0.00395054107984848
"ENSG00000199525",40.8419770758827,2.38622970542364,0.60851031298217,3.92142853541673,8.80255560686227e-05,0.00395054107984848
"ENSG00000139289",107.093626827828,2.17032092442313,0.553875444932232,3.91842776978256,8.91284288809958e-05,0.00398705030234533
"ENSG00000239702",67.7283985551591,1.86699308073041,0.47722499883037,3.91218625450515,9.14643251813641e-05,0.00407830249951079
"ENSG00000201501",11.7376589328143,3.38177910080795,0.865074386849778,3.90923503483083,9.25888479884853e-05,0.00411512628253339
"ENSG00000199404",65.7201747522907,1.90922279602526,0.48856844675985,3.90778980649914,9.31442838272434e-05,0.00412650142306032
"ENSG00000263764",73.3065693899445,2.01233897517803,0.51528807938362,3.90526980089499,9.41203169768446e-05,0.00415637733111207
"ENSG00000240849",638.825948984216,1.51356805659864,0.387663129312076,3.90433843756182,9.44834852534797e-05,0.00415908453617394
"ENSG00000257379",6.58314172145154,-5.75579886467633,1.47526270264198,-3.9015416402574,9.55820153761877e-05,0.0041940414262838
"ENSG00000222312",17.7929147227194,3.46634278650285,0.889478150552065,3.89705220341998,9.73706362847213e-05,0.0042589607197806
"ENSG00000200189",53.691846666888,2.29915419667009,0.590562965030223,3.89315675518601,9.8948169209088e-05,0.00431426542836334
"ENSG00000239316",18.6861597288597,2.53901007478075,0.653174188103517,3.88718678879938,0.000101412716174768,0.00439812360362023
"ENSG00000267482",1028.39478444395,1.95311134761186,0.502478609689022,3.8869542104899,0.000101509893014315,0.00439812360362023
"ENSG00000252326",43.0385105270148,1.85021552362656,0.476133492451591,3.8859176112562,0.000101944079086372,0.00440308940956752
"ENSG00000199322",26.0401157356637,2.42844222289848,0.625211358115337,3.88419402715088,0.000102669895780564,0.00442058070020189
"ENSG00000169116",8.764929528283,-6.16825914769901,1.59099399340882,-3.87698456012589,0.000105759066771959,0.00453940318375092
"ENSG00000119397",22.6722528409738,-2.3790523553968,0.616060615936185,-3.86171797686096,0.000112592493907537,0.00481769994117407
"ENSG00000136830",74.8260242720895,2.24063019552307,0.580653003324363,3.85881099847065,0.000113940008767683,0.00486026452260415
"ENSG00000207500",25.0346591844896,2.55700125310481,0.663262180307252,3.85518928867661,0.000115640118316755,0.00491756034002548
"ENSG00000242125",131.765577627296,1.89341739978545,0.491280385258353,3.85404639916521,0.000116181562678573,0.00492538329410885
"ENSG00000210196",286.412297818903,1.70402208979865,0.442687997363646,3.84926200833695,0.000118474229698491,0.00500717158523255
"ENSG00000200914",40.2703360284444,2.38134379288379,0.618854696808076,3.84798532703439,0.000119093184377904,0.00501793851485858
"ENSG00000275084",28.47274076979,2.25816578492556,0.587025222487154,3.84679516044981,0.000119672940456244,0.00502699321221379
"ENSG00000200913",140.438013077627,1.78930290561526,0.465321598237194,3.84530379074125,0.000120403176014261,0.00503950019041356
"ENSG00000277947",265.868997670745,2.01777570844932,0.524820676683531,3.84469552762315,0.000120702210976664,0.00503950019041356
"ENSG00000222416",11.0905927164821,3.60428188164226,0.940176724670693,3.83362168735319,0.000126270291105241,0.00525604855241089
"ENSG00000149591",78.242083251831,1.78580012055848,0.466771804511766,3.82585259713018,0.000130320255449874,0.00540829060116976
"ENSG00000279123",50688.1168620811,1.81992743178575,0.476677085191507,3.8179461281521,0.000134567299744436,0.0055677725401767
"ENSG00000261604",69.0188687675537,-2.30704393559347,0.604568046179978,-3.81602029774936,0.000135621352869427,0.0055945838318412
"ENSG00000138119",32.2339157198755,2.34591996644254,0.615403657645162,3.81200198812465,0.000137845767656354,0.00566937010975893
"ENSG00000225137",26.5156298992866,-2.47367996703093,0.650795043863932,-3.80101230080683,0.000144106147136675,0.00590920980728901
"ENSG00000200434",160.667282409478,1.61739741337243,0.426125436549854,3.79558992410255,0.000147292793066133,0.00602195876221121
"ENSG00000163623",56.5895788151701,-2.02682648862182,0.534485506408498,-3.79210748340246,0.000149374233351839,0.00604830429008972
"ENSG00000212171",30.2077222286469,2.20045014114664,0.580281726525134,3.79203762683251,0.000149416268281728,0.00604830429008972
"ENSG00000264275",85.7591069949336,1.72375888047325,0.45459504429988,3.79185585519966,0.000149525698277415,0.00604830429008972
"ENSG00000109099",37.8346544089677,1.97848956147683,0.521811646813273,3.79157800244504,0.000149693116774611,0.00604830429008972
"ENSG00000202444",56.5742278811459,2.06847560881306,0.54583735086092,3.78954574206138,0.000150923019690674,0.00608016773478978
"ENSG00000200516",13.1453294745503,2.77093821769763,0.731575722374029,3.78763008797735,0.000152091058248598,0.00610936035145536
"ENSG00000206663",13.4369278561602,3.03088827388012,0.80149907684546,3.78152434786213,0.000155870973516024,0.00624299497995286
"ENSG00000200903",16.5675986879811,2.93861371148545,0.777851741448873,3.77785836927203,0.000158182789353222,0.00631722455567736
"ENSG00000103550",39.5205984941634,-2.01370152573093,0.534347283381449,-3.76852580401991,0.000164214511855732,0.00653915475245168
"ENSG00000200312",61.8182353049576,2.02397372926868,0.537346127256373,3.76661080559537,0.000165478658464214,0.00657050419688745
"ENSG00000113721",21.3427606732074,-2.70933416719556,0.720271888125983,-3.76154367796411,0.000168867924495073,0.00668581110256641
"ENSG00000275878",17.975210345759,2.36863701424843,0.630022397113737,3.75960763474385,0.00017018004909878,0.00670248842694613
"ENSG00000207322",190.577636808742,1.99335853495682,0.530220878870882,3.75948706358324,0.000170262080812247,0.00670248842694613
"ENSG00000206629",22.4341909547399,2.66399926309891,0.708797942609431,3.75847488113669,0.000170952196763176,0.0067104825270742
"ENSG00000238554",222.772659702176,1.92011538341115,0.512636233006163,3.74557095223519,0.000179983968048506,0.00704494065844409
"ENSG00000157227",13.2730912669014,-3.91948629006275,1.04675828021479,-3.74440438078834,0.000180822223335261,0.00705770139692133
"ENSG00000050165",54.680997070781,1.65137776536109,0.44121915434723,3.7427608232563,0.000182009453689928,0.00708397246593173
"ENSG00000146376",23.2389198029061,2.23721139455489,0.597977355043133,3.74129785298227,0.000183072397359011,0.00710527180510551
"ENSG00000250337",16.5829485197474,2.86267548737254,0.765464884893161,3.73978681957709,0.000184176386893943,0.00712804005231669
"ENSG00000239021",17.4689275967177,2.69461961337221,0.722006269022442,3.73212772379468,0.000189869180878165,0.00732778031971807
"ENSG00000266420",20.3862779847167,2.59805835602215,0.69669262616439,3.72913141097193,0.000192140936076136,0.00739474250630448
"ENSG00000277846",79.564472679434,1.92580736610597,0.516616453655247,3.72773138075683,0.000193211149897703,0.00739968645183294
"ENSG00000200831",41.2586734192253,2.10093859152534,0.563623205627912,3.72755871395459,0.000193343527555513,0.00739968645183294
"ENSG00000132780",70.7402172433811,-1.75945136050763,0.472126538572363,-3.72665210862312,0.000194039990238316,0.00740577004294603
"ENSG00000137558",310.871664969551,5.25093741672551,1.41020648406898,3.72352380736086,0.000196461325523895,0.00747747000847575
"ENSG00000151090",8.5713494208086,4.55655274537065,1.22407774688793,3.72243736719757,0.000197308862152138,0.00748903995243017
"ENSG00000252745",24.0769438830308,2.81512038948136,0.756522731186713,3.72113126735194,0.000198332303753872,0.00750720461846386
"ENSG00000199291",15.3575360053085,2.82074948814771,0.758496407001483,3.7188699407276,0.000200116050485898,0.00755396970847864
"ENSG00000264462",150.164675636861,2.30662864932365,0.620933022608123,3.71477851127171,0.000203381756936934,0.00765626734174064
"ENSG00000275072",38.6650186240509,2.11561497413544,0.570410456738895,3.70893441580763,0.000208133325256669,0.00781379006917273
"ENSG00000196353",19.855678762418,2.37482638146212,0.640811196275226,3.70596892698819,0.000210584117974828,0.00788431515613365
"ENSG00000162849",48.15625998733,2.29369966482418,0.619155758773566,3.70456001147042,0.000211757972567967,0.00790677871555949
"ENSG00000213553",39.2472811413563,1.84210652947221,0.497580624276243,3.70212673001818,0.000213799772504229,0.00796144125827909
"ENSG00000212425",17.8715248692633,2.61329075647867,0.706063912124818,3.70120992108812,0.000214573863367712,0.00796872962124079
"ENSG00000116678",13.8661914367746,2.71604976987373,0.734430881086449,3.69816934420821,0.000217159998114827,0.00803372520627161
"ENSG00000106462",56.2217014961715,-1.72867845052543,0.467490430298603,-3.69778360900621,0.000217490165621956,0.00803372520627161
"ENSG00000202147",56.417604719523,2.07582683947844,0.562565020673304,3.68993229794842,0.000224313741416526,0.00826362227068688
"ENSG00000199454",32.5382278724353,2.2762191350887,0.617035168572658,3.68896174970725,0.000225171065373043,0.00827308516989277
"ENSG00000239112",6.68484343881655,-5.77340728694865,1.56977333659466,-3.67786046071658,0.000235198562181986,0.00861852603655161
"ENSG00000165300",32.2099979716108,2.35052100107335,0.639447380807073,3.6758630524167,0.000237046666293799,0.00866320681219087
"ENSG00000244264",19.5904986018483,2.38036471584917,0.648694170096117,3.66947141747315,0.000243052510144008,0.00885919969514325
"ENSG00000263266",28.7926492624799,2.1266471148591,0.579899995717174,3.66726527084905,0.000245158426472768,0.00891238205789392
"ENSG00000234277",23.737168379366,-2.50388549409425,0.683029517212973,-3.66585254515952,0.000246515945514339,0.00893814920341202
"ENSG00000259781",79.7957338641351,-2.42464899655693,0.662890352553055,-3.65769238791701,0.000254496221487943,0.00918328703409729
"ENSG00000147526",99.1586238280556,1.61433028860043,0.44136593985485,3.65757785734741,0.000254609932285177,0.00918328703409729
"ENSG00000277049",67.3086152764354,2.56862481194925,0.702462723182666,3.65659945671069,0.000255583273722293,0.00919432466147717
"ENSG00000238825",184.010494549046,1.96908054609469,0.540241304033987,3.644816735395,0.000267582409135622,0.00958854880819143
"ENSG00000222682",372.136333871145,1.63149795829872,0.447662848109444,3.64447924412047,0.000267933756071542,0.00958854880819143
"ENSG00000182718",63.2340247166336,-1.81234140104358,0.497468759400821,-3.64312605926544,0.000269346843458404,0.00961414717401527
"ENSG00000196159",22.6153123332206,2.08527239652824,0.572852948860267,3.64015302823708,0.00027247605522,0.00970071082382729
"ENSG00000201772",40.3079201805986,2.01531895871172,0.553927099455828,3.63823860701444,0.000274509046082193,0.00974790112608366
"ENSG00000164796",22.0995397345084,2.45544703075959,0.676691898192019,3.62860415104723,0.000284957787102001,0.0100884120624251
"ENSG00000179348",7.65819673663014,3.98798365196062,1.09920653614918,3.62805671255524,0.000285562542048613,0.0100884120624251
"ENSG00000263740",1260.0353164847,1.38178703768198,0.38139844622706,3.62294878584625,0.000291263508002841,0.0102635002896756
"ENSG00000173486",33.4863777822221,-1.93173962147526,0.533417888733623,-3.62143764256082,0.000292970426584716,0.010297312595623
"ENSG00000251890",20.965822968178,2.30986363892032,0.638331819107802,3.61859391898843,0.000296208003514534,0.0103846154514587
"ENSG00000222209",9.39373046980621,3.74764717454965,1.03718787191219,3.61327708898135,0.000302351294728505,0.0105730866466227
"ENSG00000199809",58.9083303773244,1.79072775872902,0.495726800751733,3.61232791128806,0.000303460489333683,0.0105845832659509
"ENSG00000199564",26.1831554171653,2.32659178811277,0.644233339043794,3.61141165337085,0.000304534828024036,0.0105845832659509
"ENSG00000213075",13.9893753144078,-4.06031622026921,1.12442087429363,-3.61102885324852,0.000304984726127342,0.0105845832659509
"ENSG00000041357",157.684475215157,-1.75746351193015,0.487000000788272,-3.6087546387792,0.000307670427773918,0.0106458669899065
"ENSG00000166562",94.0141797332979,-1.44345336067886,0.400044978966425,-3.60822766581957,0.000308295901362512,0.0106458669899065
"ENSG00000267484",9.24158944148086,-5.24290669582203,1.45417766264029,-3.60541000630055,0.000311660482312636,0.0107351453132588
"ENSG00000242863",15.7708563087185,2.42012154855305,0.672189225833568,3.60035754151208,0.000317779901123917,0.0109186321139285
"ENSG00000280496",31.6423624160921,2.50978394925742,0.697467481706505,3.59842432096861,0.000320150981100666,0.0109708267216997
"ENSG00000032219",86.0997234372993,-1.74561137297499,0.485185411046144,-3.59782329235981,0.000320891505940265,0.0109708267216997
"ENSG00000164104",115.023237636652,-1.92418327192443,0.535424716088742,-3.59375130453543,0.000325950968729883,0.0111162189286147
"ENSG00000189223",3.9184503857318,5.85096833009647,1.63262145770752,3.58378747411065,0.000338647664432641,0.0115207099272912
"ENSG00000253093",4.0592984149293,5.9105188709639,1.6506651324223,3.58068923542985,0.000342689046083102,0.0116032473894405
"ENSG00000201358",36.147024330589,1.87374212046562,0.523298605724984,3.58063656192952,0.000342758142509963,0.0116032473894405
"ENSG00000182492",6.47602065221308,-5.7290988206693,1.60086494323916,-3.57875212700775,0.000345238711273925,0.0116585758919906
"ENSG00000200794",9.84147473412918,3.03196433134709,0.848930341890832,3.57151132635213,0.000354927195819964,0.0119564471980622
"ENSG00000207201",21.2279805456916,2.50190087075336,0.701011386824912,3.56898749118072,0.000358363533449265,0.0120427628386926
"ENSG00000243700",20.6809840303954,2.55842958085369,0.717501938982456,3.56574587726131,0.000362822815864537,0.0121629507469138
"ENSG00000157168",8.17156490888539,3.95458680425171,1.11013791938675,3.56224819924741,0.000367692513123744,0.0122962802082984
"ENSG00000078399",27.3826508482749,-2.00901714345365,0.564580526609676,-3.55842443861439,0.00037308608626002,0.0124464409115994
"ENSG00000164588",10.1743639450085,3.07711933328599,0.864943392355192,3.55759620858791,0.000374264042780272,0.0124555796652816
"ENSG00000205763",11.6116234841331,-3.30968098201515,0.930694166480036,-3.55614239480263,0.000376340152131685,0.012494493050772
"ENSG00000234297",17.2259043193092,-2.6364003359551,0.741536562379619,-3.55532076192547,0.000377518235813618,0.0125034765698078
"ENSG00000207145",119.575575059166,1.7523438538623,0.493273219320352,3.55248123195648,0.000381616240609596,0.0126088934367362
"ENSG00000200587",34.6517766577085,1.97607137613326,0.556897045705025,3.54836031430474,0.000387637546581057,0.0127772012363488
"ENSG00000240481",13.9657269748173,2.56997381728378,0.726175354568336,3.53905403304614,0.000401563648897859,0.0132046395095816
"ENSG00000206775",22.5769121617172,2.19063548314137,0.619393157764961,3.53674472453996,0.000405091004997044,0.0132889139686887
"ENSG00000162989",50.5242822242272,2.7273236872506,0.771336213129113,3.53584291885707,0.000406476311072329,0.013302685543835
"ENSG00000252376",12.5540121827693,2.70990732783558,0.767029002553057,3.53299199745467,0.000410884908851847,0.0134151001757364
"ENSG00000201356",28.4439868514421,1.89193334216529,0.535968008947646,3.52993706822172,0.000415658524148674,0.0135101538466314
"ENSG00000206799",192.184642762419,1.68714231078382,0.478006993762326,3.52953478254482,0.000416290978867612,0.0135101538466314
"ENSG00000275538",77.3667667630203,1.77068910518406,0.501725746387997,3.52919721168692,0.000416822385358287,0.0135101538466314
"ENSG00000111962",31.6268292097884,1.81280744409775,0.513742734227187,3.52862887068315,0.00041771850331434,0.0135101538466314
"ENSG00000207475",133.291340564629,1.72497691613076,0.489733520211141,3.52227659521255,0.000427857486808442,0.0138056685087745
"ENSG00000221514",55.2538786409478,2.00267925071006,0.568750153452744,3.52119333692005,0.000429609261415085,0.0138298046817221
"ENSG00000157216",32.1893163444509,-2.01026161682189,0.571906523004252,-3.51501781490774,0.000439724489288303,0.0140948281097608
"ENSG00000119772",1365.46669387603,1.63870803198616,0.466215004610151,3.51491911624862,0.000439887943620056,0.0140948281097608
"ENSG00000104112",13.4990412119538,-2.81926398999505,0.802320418306664,-3.51388787530205,0.000441599171794366,0.0141163842823182
"ENSG00000206754",15.6095964839819,2.62459555303526,0.747049799354753,3.51328058089594,0.000442609813467952,0.0141163842823182
"ENSG00000029993",105.328908883841,1.49981007084683,0.427270191007876,3.51021461925291,0.000447745143084677,0.0142471884097475
"ENSG00000268050",10.1247049694875,-4.41946711645082,1.26341457078866,-3.49803399345953,0.000468701388516973,0.0148649739683842
"ENSG00000201121",32.4059674595552,2.8531119150972,0.81583502132273,3.49716773677035,0.000470226068232248,0.0148649739683842
"ENSG00000212525",9.27182175800883,3.23196151166799,0.924191034404968,3.49707083422298,0.000470396911758999,0.0148649739683842
"ENSG00000201595",12.5497749531855,2.6910756945931,0.769903440682619,3.49534182131608,0.000473454989877539,0.0149273749440108
"ENSG00000213639",764.388524731088,1.32781447113522,0.380578641296575,3.48893586516456,0.00048494748729536,0.0152548093149668
"ENSG00000178538",3.65277004193274,5.75161970157045,1.64899036555019,3.48796440642114,0.000486712866850418,0.0152579390047595
"ENSG00000164985",145.207225726746,-1.44657270482269,0.414768486258224,-3.48766300418034,0.00048726180592932,0.0152579390047595
"ENSG00000170561",9.46185082606367,3.76189782029895,1.07922168650858,3.48575076587757,0.000490758009261196,0.0153246106273075
"ENSG00000088325",96.4296198402195,-1.83992330343039,0.527912058246777,-3.48528372233222,0.000491615466487875,0.0153246106273075
"ENSG00000206737",29542.0800634635,1.86983341002756,0.536771731297286,3.48347966370824,0.00049494072182273,0.0153934385220623
"ENSG00000252802",21.6504532258328,2.81945968933267,0.810266148952515,3.47967108459063,0.000502029714752746,0.0155656150737514
"ENSG00000222072",37.8665548826473,2.17107073159711,0.624079006173166,3.47883955416165,0.000503589999089567,0.0155656150737514
"ENSG00000145416",20.0097844626555,2.15701702617333,0.62006540089171,3.47869276865205,0.000503865896566493,0.0155656150737514
"ENSG00000200225",47.3549586113851,1.91479590531931,0.550668492444111,3.47722074459099,0.00050664051071987,0.0156163153393699
